"Artikel-Nr";"Bezeichnung";"Langtext";"Zugangslager";"Abgangslager";"Maﬂeinheit";"Anzahl pro Maﬂeinheit";"Grundeinheit";"Verpackungseinheit";"EAN";"Hersteller";"Herstellernummer";"Kontenzuordnung";"Kontenzuordnung Kasse";"Leistung";"Bestandsf¸hrung";"Negativbestand erlaubt";"Rabattf‰hig";"Gewicht";"L‰nge";"Breite";"Hˆhe";"Erstellt am";"Zuletzt aktualisiert am";"Bestand: Hauptlager";"Meldebestand: Hauptlager";"Preis: Endkundenpreis";"Warenwert: Hauptlager";"Warenwert Gesamt:";"Einkauf Lieferant 0";"Einkauf Lieferant Nummer 0";"Einkauf VPE0";"Einkauf Bestellnummer 0";"Einkauf Preis 0";"Einkauf Rabatt 0";"Einkauf Menge 0"
"12101";"SAMYANG, Instant-Nudeln Ultra Scharf, 140 g";"<div class=""pd-ToggleBox__trigger""><h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2><p>Portion per 140 g</p><table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td><td class=""col-2"">545 kcal&nbsp;</td><td class=""col-1"">Natrium</td><td class=""col-2"">1,360 mg</td></tr><tr><td class=""col-1"">Fette gesamt</td><td class=""col-2"">17 g</td><td class=""col-1"">Kalium</td><td class=""col-2"">0 mg</td></tr><tr><td class=""col-1 sub"">&nbsp; &nbsp;Ges‰ttigte</td><td class=""col-2"">8 g</td><td class=""col-1"">Kohlenhydrate gesamt</td><td class=""col-2"">85 g</td></tr><tr><td class=""col-1 sub"">&nbsp; &nbsp;Mehrfach unges‰ttigte</td><td class=""col-2"">0 g</td><td class=""col-1"">Ballaststoffe</td><td class=""col-2"">1 g</td></tr><tr><td class=""col-1 sub"">&nbsp; &nbsp;Einfach unges‰ttigte</td><td class=""col-2"">0 g</td><td class=""col-1"">Zucker</td><td class=""col-2"">7 g</td></tr><tr><td class=""col-1 sub"">&nbsp; &nbsp;Trans</td><td class=""col-2"">0 g</td><td class=""col-1"">Eiweiﬂ</td><td class=""col-2"">13 g</td></tr><tr class=""last""><td class=""col-1"">Cholesterin</td><td class=""col-2"">0 mg</td><td class=""col-1"">&nbsp;</td><td class=""col-2"">&nbsp;</td></tr><tr class=""alt""><td class=""col-1"">Vitamin A</td><td class=""col-2"">0%</td><td class=""col-1"">Kalzium</td><td class=""col-2"">2%</td></tr><tr class=""last""><td class=""col-1"">Vitamin C</td><td class=""col-2"">0%</td><td class=""col-1"">Eisen</td><td class=""col-2"">0%</td></tr></tbody></table><p>Ursprungsland : Korea&nbsp;<br> Hersteller/Importer: Samyang Foods Co., Ltd.<br>104, Opaesan-ro 3-gil, Seongbuk-gu, Seoul, Korea<br>p:  82 2 940-3000</p></div>";"Hauptlager";"Hauptlager";"";"";"";"";"8801073113428";"SAMYANG";"";"20000";"";0;1;1;1;"0,14";0;0;0;"2020-12-14T23:37:55.379Z";"2022-06-18T13:38:14.172Z";"-180";"0";"1,45";;"0";;;;;;;
"14404";"H&S Reisnudeln 400g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per cup 100g</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">356 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0,8 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0,5 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt†</td>\n<td class=""col-2"">80 g</td>\n</tr><tr><td class=""col-1 sub"">† †Mehrfach unges‰ttigte†</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">5 g</td>\n</tr><tr><td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">7 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0,02 g</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0 %</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr></tbody></table></div>\n</div>\n<p>Ursprungsland : Thailand <br /> Hersteller/Importer: Heuschen &amp; Schrouff OFT B.V.<br /><br /><br /></p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:55.453Z";"2021-12-28T17:32:46.696Z";"0";"";"2,19";;"0";;;;;;;
"10016";"ROYAL TIGER, Jasmin Reis, 18 kg";"";"Hauptlager";"Hauptlager";"";"";"";"";"8717703616149";"ROYAL TIGER";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:55.490Z";"2022-06-11T13:32:06.347Z";"-26";"0";"32";;"0";;;;;;;
"12073";"YUM-YUM, Instant-Nudeln mit Meeresfr¸chte Geschmack, 70g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8852018240037";"YUM-YUM";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:55.519Z";"2021-12-28T17:32:48.593Z";"0";"";"0,5";;"0";;;;;;;
"12076";"YUM-YUM, Instant-Nudeln mit Tom-Yum-Shrimp-Geschmack, 60g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8850250000754";"YUM-YUM";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:55.552Z";"2021-12-28T17:32:49.414Z";"0";"";"0,5";;"0";;;;;;;
"13022";"SEGITIGA BIRU, Weizenmehl, 1 Kg";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Energie</td>\n<td class=""col-2"">350 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">23 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">75 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">15 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">11 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">1,4 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">10%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin B1</td>\n<td class=""col-2"">75%</td>\n<td class=""col-1"">Vitamin B2</td>\n<td class=""col-2"">30%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin B3</td>\n<td class=""col-2"">10%</td>\n<td class=""col-1"">Vitamin D3</td>\n<td class=""col-2"">8%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Fols‰ure</td>\n<td class=""col-2"">120%</td>\n<td class=""col-1"">Zink</td>\n<td class=""col-2"">50%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">40%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien<br /> Hersteller/Importer: PT INDOFOOD SUKSES MAKMUR Tbk bogasari flour mills</p>\n<p>Surabaya 60165, Indonesien</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8993296201119";"BOGASARI";"";"20000";"";0;1;1;1;"1";0;0;0;"2020-12-14T23:37:55.592Z";"2022-03-09T15:39:25.294Z";"2";"0";"4,59";;"0";;;;;;;
"13021";"CAKRA KEMBAR, Weizenmehl, 1 kg";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">350 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">1 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">72 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Zink</td>\n<td class=""col-2"">50%</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">13 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Vitamin A</td>\n<td class=""col-2"">10%</td>\n<td class=""col-1"">Vitamin D3</td>\n<td class=""col-2"">7%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin B1</td>\n<td class=""col-2"">70%</td>\n<td class=""col-1"">Fols‰ure</td>\n<td class=""col-2"">130%</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin B2</td>\n<td class=""col-2"">35%</td>\n<td class=""col-1"">Vitamin B2</td>\n<td class=""col-2"">35%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin B3</td>\n<td class=""col-2"">10%</td>\n<td class=""col-1"">Eiﬂen</td>\n<td class=""col-2"">40%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Surabaya, Indonesien <br /> Hersteller/Importer: PT. Indofood Sukses Makmur Tbk.<br />Surabaya, Jawa Timur, Indonesia. <br /><br /></p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8993296101112";"BOGASARI";"";"20000";"";0;1;1;1;"1";0;0;0;"2020-12-14T23:37:55.622Z";"2022-05-04T15:17:14.381Z";"3";"0";"4,59";;"0";;;;;;;
"12094";"YUM-YUM, Instant-Nudeln mit Ente-Geschmack, 60g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8852018101031";"YUM-YUM";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:55.669Z";"2021-12-28T17:32:52.293Z";"0";"";"0,5";;"0";;;;;;;
"12128";"WINGSFOOD, Mie Sedaap Cup Baso Spesial 77g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro Packung</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">380 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">1610 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">19 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">11 g g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">43 g</td>\n</tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">3 g</td>\n</tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">4 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">8 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">\n<p>0 g</p>\n</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">55%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">4%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin B1</td>\n<td class=""col-2"">60%</td>\n<td class=""col-1"">Vitamin B6</td>\n<td class=""col-2"">35%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin B5</td>\n<td class=""col-2"">15%</td>\n<td class=""col-1"">Vitamin B12</td>\n<td class=""col-2"">25%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">20%</td>\n</tr></tbody></table></div>\n</div>\n<div class=""col-2"">†</div>\n<div class=""col-2"">†</div>\n</div>\n<div class=""pd-AttributeGroup"">†</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8998866200851";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:55.722Z";"2021-12-28T17:32:53.995Z";"0";"";"1,22";;"0";"";"";"1";"";"0,4";;1
"12129";"WINGSFOOD, Mie Sedaap koreanisches scharfes H¸hnchen, 87g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro Packung</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">380 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">1610 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">19 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">11 g g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">43 g</td>\n</tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">3 g</td>\n</tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">4 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">8 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">\n<p>0 g</p>\n</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">55%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">4%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin B1</td>\n<td class=""col-2"">60%</td>\n<td class=""col-1"">Vitamin B6</td>\n<td class=""col-2"">35%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin B5</td>\n<td class=""col-2"">15%</td>\n<td class=""col-1"">Vitamin B12</td>\n<td class=""col-2"">25%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">20%</td>\n</tr></tbody></table></div>\n</div>\n<div class=""col-2"">†</div>\n<div class=""col-2"">†</div>\n</div>\n<div class=""pd-AttributeGroup"">†</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8998866202343";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:55.758Z";"2021-12-28T17:32:55.104Z";"0";"";"0,5";;"0";"";"";"1";"";"0,22";;1
"12130";"WINGSFOOD, Mie Sedaap zwiebeln H‰hnchen & Eier Nudeln 73g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro Packung</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">380 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">1610 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">19 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">11 g g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">43 g</td>\n</tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">3 g</td>\n</tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">4 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">8 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">\n<p>0 g</p>\n</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">55%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">4%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin B1</td>\n<td class=""col-2"">60%</td>\n<td class=""col-1"">Vitamin B6</td>\n<td class=""col-2"">35%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin B5</td>\n<td class=""col-2"">15%</td>\n<td class=""col-1"">Vitamin B12</td>\n<td class=""col-2"">25%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">20%</td>\n</tr></tbody></table></div>\n</div>\n<div class=""col-2"">†</div>\n<div class=""col-2"">†</div>\n</div>\n<div class=""pd-AttributeGroup"">†</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8998866201568";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:55.789Z";"2021-12-28T17:32:56.041Z";"0";"";"0,5";;"0";"";"";"1";"";"0,42";;1
"12131";"WINGSFOOD, Mie Sedaap Rasa Soto, 75g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro Packung</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">380 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">1610 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">19 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">11 g g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">43 g</td>\n</tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">3 g</td>\n</tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">4 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">8 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">\n<p>0 g</p>\n</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">55%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">4%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin B1</td>\n<td class=""col-2"">60%</td>\n<td class=""col-1"">Vitamin B6</td>\n<td class=""col-2"">35%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin B5</td>\n<td class=""col-2"">15%</td>\n<td class=""col-1"">Vitamin B12</td>\n<td class=""col-2"">25%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">20%</td>\n</tr></tbody></table></div>\n</div>\n<div class=""col-2"">†</div>\n<div class=""col-2"">†</div>\n</div>\n<div class=""pd-AttributeGroup"">†</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8998866200325";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:55.816Z";"2021-12-28T17:32:56.974Z";"0";"";"0,5";;"0";"";"";"1";"";"0,42";;1
"12132";"WINGSFOOD, Mie Sedaap gebratene Nudeln, 90g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro Packung</p>\n<div class=""col-1"">\n<div id=""nutrition_info"">\n<table id=""nutrition-facts""><tbody><tr><td class=""col-1"">Kalorien</td>\n<td class=""col-2"">380 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">1610 mg</td>\n</tr><tr><td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">19 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr><tr><td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">11 g g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">43 g</td>\n</tr><tr><td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">3 g</td>\n</tr><tr><td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">4 g</td>\n</tr><tr><td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">8 g</td>\n</tr><tr class=""last""><td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">\n<p>0 g</p>\n</td>\n</tr><tr class=""alt""><td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">55%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">4%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin B1</td>\n<td class=""col-2"">60%</td>\n<td class=""col-1"">Vitamin B6</td>\n<td class=""col-2"">35%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin B5</td>\n<td class=""col-2"">15%</td>\n<td class=""col-1"">Vitamin B12</td>\n<td class=""col-2"">25%</td>\n</tr><tr class=""last""><td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">20%</td>\n</tr></tbody></table></div>\n</div>\n<div class=""col-2"">†</div>\n<div class=""col-2"">†</div>\n</div>\n<div class=""pd-AttributeGroup"">†</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8998866200301";"";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:37:55.848Z";"2021-12-28T17:32:57.870Z";"0";"";"0,5";;"0";"";"";"1";"";"0,24";;1
