"Artikel-Nr";"Bezeichnung";"Langtext";"Zugangslager";"Abgangslager";"Maﬂeinheit";"Anzahl pro Maﬂeinheit";"Grundeinheit";"Verpackungseinheit";"EAN";"Hersteller";"Herstellernummer";"Kontenzuordnung";"Kontenzuordnung Kasse";"Leistung";"Bestandsf¸hrung";"Negativbestand erlaubt";"Rabattf‰hig";"Gewicht";"L‰nge";"Breite";"Hˆhe";"Erstellt am";"Zuletzt aktualisiert am";"Bestand: Hauptlager";"Meldebestand: Hauptlager";"Preis: Endkundenpreis";"Einkauf Lieferant 0";"Einkauf Lieferant Nummer 0";"Einkauf VPE0";"Einkauf Bestellnummer 0";"Einkauf Preis 0";"Einkauf Rabatt 0";"Einkauf Menge 0";"Warenwert: Hauptlager";"Warenwert Gesamt:"
"54004";"INTRA, Serbat Wangi, 20x22, 5 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 21,5 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">80 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">65 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">21 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">18 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: CV. Intrafood Indonesia <br />Solo 57125, Indonesia<br />p: +62 271 648 959</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8993371100214";"INTRA";"";"20000";"";0;1;1;1;"0,05";0;0;0;"2020-12-14T23:38:11.952Z";"2022-06-26T11:07:03.831Z";"31";"";"4,99";"";"";"1";"";"2,35";;1;"72,85";"72,85"
"50013";"SOSRO, Teh Botol, Jasmine Tee in Packung, 1l";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion 1 Pack (250mL)</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">70 kcal†</td>\n<td class=""col-1"">† Natrium</td>\n<td class=""col-2"">30 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">† Kohlenhydrate gesamt†</td>\n<td class=""col-2"">19 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte †</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">† Zucker</td>\n<td class=""col-2"">18 g</td>\n</tr>\n</tbody>\n</table>\n</div>\n<div class=""pd-AttributeGroup"">†</div>\n<div class=""pd-AttributeGroup"">Ursprungsland: Indonesien</div>\n<div class=""pd-AttributeGroup""><br />Hersteller: PT. Sinar Sosro<br />Gedung Graha Sosro <br />Jl. Raya Sultan Agung KM 28 <br />Kel. Medan Satria, Bekasi,<br />Jawa Barat 17132</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8996006856180";"SOSRO";"";"10000";"";0;1;1;1;"1,3";0;0;0;"2020-12-14T23:38:12.232Z";"2022-06-28T11:21:15.434Z";"84";"0";"2,89";;;;;;;;;"0"
"14586";"Kapal Api, Kaffeepulver, 165 g";"";"Hauptlager";"Hauptlager";"";"";"";"";"8991002105423";"";"";"20000";"";0;1;1;1;"0,17";0;0;0;"2020-12-14T23:38:12.839Z";"2022-06-26T11:07:18.785Z";"2";"0";"4";;;;;;;;;"0"
"50023";"TONG TJI, Jasmine Teebeutel, 25 x 2 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 2 g / 1 Beutel</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">0 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1""></td>\n<td class=""col-2""></td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0 %</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0 %</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0 %</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0 %</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Tong Tji Tea Indonesia<br />Jl. Ahmad Yani 142 - 144 Tegal, Jawa Tengah, Indonesia.<br /> p: 62 858-6243-3210 <br /> e: HRD@tongtji.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992936115014";"TONG TJI";"";"20000";"";0;1;1;1;"0,055";0;0;0;"2020-12-14T23:38:13.200Z";"2022-06-26T11:07:25.921Z";"86";"0";"2,99";;;;;;;;;"0"
"50025";"TONG TJI, Jasmin Teebl‰tter, 80 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion pro 1 Packung</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">0 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">†</td>\n<td class=""col-2"">†</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien†<br /> Hersteller/Importer: Perusahaan Teh Dua Burung.<br />Jl. Ahmad Yani 142 - 144 Tegal, Jawa Tengah, Indonesia.</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992936218012";"TONG TJI";"";"20000";"";0;1;1;1;"0,08";0;0;0;"2020-12-14T23:38:13.892Z";"2022-06-26T11:07:37.442Z";"46";"0";"2,5";;;;;;;;;"0"
"50026";"TONG TJI, Gr¸ne Tee, 25 x 2 g";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 2 g / 1 Beutel</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">0 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt†</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Mehrfach unges‰ttigte†</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">†</td>\n<td class=""col-2"">†</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0 %</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0 %</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0 %</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0 %</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Tong Tji Tea Indonesia<br />Jl. Ahmad Yani 142 - 144 Tegal, Jawa Tengah, Indonesia.<br /> p: 62 858-6243-3210 <br /> e: HRD@tongtji.com</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8992936115069";"TONG TJI";"";"20000";"";0;1;1;1;"0,055";0;0;0;"2020-12-14T23:38:14.187Z";"2022-06-26T11:07:45.629Z";"20";"0";"2,99";;;;;;;;;"0"
"51034";"IDN.CO, Indonesischer Premium Kaffee KERINCI, 250 g";"<p>www.nabu-indonesia.com<br /><br />PT. Nabu Kopi Ranah Indonesia Perkantoran Golden Centrum JI, Majapahit 26 Q, Jakarta Pusat<br /><br />10100 INDONESIEN</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8997234000031";"IDN.CO";"";"20000";"";0;1;1;1;"0,25";0;0;0;"2020-12-14T23:38:14.603Z";"2022-06-26T11:07:55.639Z";"14";"0";"9,79";"";"";"1";"";"8,22";;1;"115,08";"115,08"
"56033";"Paldo, Aloe Vera Original Getr‰nke, 500ml";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion 100 mL</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">38 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">9 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">6 g</td>\n</tr>\n</tbody>\n</table>\n</div>\n<div class=""pd-AttributeGroup""></div>";"Hauptlager";"Hauptlager";"";"";"";"";"648436301102";"Paldo";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:38:14.711Z";"2022-06-26T11:07:57.511Z";"28";"0";"1,5";;;;;;;;;"0"
"54022";"INTRA, Ingwer-Milch, 5x26 g";"<p></p>\n<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 21,5 g</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Kalorien</td>\n<td class=""col-2"">80 kcal†</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">65 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">21 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">18 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">† †Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: CV. Intrafood Indonesia <br />Solo 57125, Indonesia<br />p: +62 271 648 959</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8993371100528";"INTRA";"";"20000";"";0;1;1;1;"0,13";0;0;0;"2020-12-14T23:38:14.891Z";"2022-06-26T11:08:01.814Z";"39";"0";"2,5";"";"";"1";"";"0,5";;1;"19,5";"19,5"
"56038";"MOGU-MOGU, Melonegeschmack mit Nata de Coco, 320ml";"<div class=""pd-ToggleBox__trigger"">\n<h2 class=""pd-ToggleBox__heading"">N‰hrwerte</h2>\n<p>Portion per 100 ml</p>\n<table id=""nutrition-facts"">\n<tbody>\n<tr>\n<td class=""col-1"">Energie</td>\n<td class=""col-2"">49 kcal</td>\n<td class=""col-1"">Natrium</td>\n<td class=""col-2"">290 mg</td>\n</tr>\n<tr>\n<td class=""col-1"">Fette gesamt</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kalium</td>\n<td class=""col-2"">0 mg</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Ges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Kohlenhydrate gesamt</td>\n<td class=""col-2"">12 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Mehrfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Ballaststoffe</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Einfach unges‰ttigte</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Zucker</td>\n<td class=""col-2"">11 g</td>\n</tr>\n<tr>\n<td class=""col-1 sub"">Trans</td>\n<td class=""col-2"">0 g</td>\n<td class=""col-1"">Eiweiﬂ</td>\n<td class=""col-2"">0 g</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Cholesterin</td>\n<td class=""col-2"">0 mg</td>\n<td class=""col-1"">Salz</td>\n<td class=""col-2"">0,08</td>\n</tr>\n<tr class=""alt"">\n<td class=""col-1"">Vitamin A</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Kalzium</td>\n<td class=""col-2"">0%</td>\n</tr>\n<tr class=""last"">\n<td class=""col-1"">Vitamin C</td>\n<td class=""col-2"">0%</td>\n<td class=""col-1"">Eisen</td>\n<td class=""col-2"">0%</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Thailand</p>\n<p>Hersteller: Real Tropical Food B.V</p>\n<p>Postbus 9289 1006 AG Amsterdam, Niederland<br />www.mogumogu.nl/info@mogumogu.nl</p>\n<p><br /><br /></p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8850389113295";"MOGU-MOGU";"";"20000";"";0;1;1;1;"0,35";0;0;0;"2020-12-14T23:38:14.952Z";"2022-06-26T11:08:03.495Z";"1";"0";"1,2";;;;;;;;;"0"
"56039";"MOGU-MOGU, Mangogeschmack, 320 ml";"";"Hauptlager";"Hauptlager";"";"";"";"";"8850389103326";"MOGU-MOGU";"";"20000";"";0;1;1;1;"0";0;0;0;"2020-12-14T23:38:14.993Z";"2022-06-26T11:08:04.358Z";"3";"0";"1,2";;;;;;;;;"0"
"56040";"MOGU-MOGU, Litchigeschmack, 320 ml";"<div>\n<h2>N‰hrwerte</h2>\n<p>Portion per 100 g</p>\n<table>\n<tbody>\n<tr>\n<td>Kalorien</td>\n<td>52 kcal</td>\n<td>Natrium</td>\n<td>†</td>\n</tr>\n<tr>\n<td>Fett</td>\n<td>0 g</td>\n<td>Ballaststoffe</td>\n<td>†</td>\n</tr>\n<tr>\n<td>Ges‰ttigte Fetts‰uren</td>\n<td>0 g</td>\n<td>Eisweiss</td>\n<td>0 g</td>\n</tr>\n<tr>\n<td>Kohlenhydrate gesamt</td>\n<td>13 g</td>\n<td>Salz</td>\n<td>0,05 g</td>\n</tr>\n<tr>\n<td>Davon zucker</td>\n<td>12 g</td>\n<td>†</td>\n<td>†</td>\n</tr>\n</tbody>\n</table>\n<p>Ursprungsland : Thailand</p>\n<p>Hersteller: Real Tropical Food B.V</p>\n<p>Postbus 9289 1006 AG Amsterdam, Niederland<br />www.mogumogu.nl/info@mogumogu.nl</p>\n<p>†</p>\n<p>†</p>\n</div>";"Hauptlager";"Hauptlager";"";"";"";"";"8850389103159";"MOGU-MOGU";"";"20000";"";0;1;1;1;"0,35";0;0;0;"2020-12-14T23:38:15.042Z";"2022-06-27T15:43:47.343Z";"32";"0";"1,2";;;;;;;;;"0"
"51043";"IDN.CO, Indonesischer Premium Kaffee JAVA PREANGER, 250 g";"<p>www.nabu-indonesia.com<br /><br />PT. Nabu Kopi Ranah Indonesia Perkantoran Golden Centrum JI, Majapahit 26 Q, Jakarta Pusat<br /><br />10100 INDONESIEN</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8997234000086";"IDN.CO";"";"20000";"";0;1;1;1;"0,25";0;0;0;"2020-12-14T23:38:15.106Z";"2022-06-26T11:08:07.018Z";"1";"";"9,79";"";"";"1";"";"7,7";;1;"7,7";"7,7"
"80006";"SIDOMUNCUL, Tolak Linu Herbal Drinks, 5 x 15 ml";"<p style=""margin:0px;font-size:12px;line-height:normal;font-family:'Helvetica Neue';""><b>NESIA FOOD</b></p>\n<p style=""margin:0px;font-size:12px;line-height:normal;font-family:'Helvetica Neue';"">Oder 2, 2491 DC Den Haag</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8998898335415";"SIDOMUNCUL";"";"20000";"";0;1;1;1;"0,104";0;0;0;"2020-12-14T23:38:15.601Z";"2022-06-28T11:21:15.494Z";"48";"0";"2,5";;;;;;;;;"0"
"82001";"HISAMITSU, Salonpas Hot, 12 Bl‰tter";"<p>Importeur:</p>\n<p>NESIA FOOD</p>\n<p></p>\n<p>Ballangeelaan78, 2497 AA Den Haag </p>";"Hauptlager";"Hauptlager";"";"";"";"";"8992870410121";"HISAMITSU";"";"10000";"";0;1;1;1;"0,018";0;0;0;"2020-12-14T23:38:15.942Z";"2022-06-26T11:08:40.477Z";"50";"";"2,5";;;;;;;;;"0"
"81000";"CAP LANG, Medizinisches ÷l, 24 ml";"<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT Eagle Indo Pharma Indonesia <br /> Jl. Faliman Jaya No. 1 Daan Mogot KM 19, Jurumudi - Tangerang 15124, Tangerang, Indonesia. <br />p: 62 21 5903374 - 6</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8993176110005";"CAP LANG";"";"10000";"";0;1;1;1;"0,024";0;0;0;"2020-12-14T23:38:16.080Z";"2022-06-26T11:08:43.128Z";"12";"0";"6";"";"";"1";"";"18,75";;1;"225";"225"
"81001";"CAP LANG, Kajeputˆl, 60 ml";"<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Eagle Indo Pharma <br /> Jl. Raya Prabu Siliwangi KM 1.1, Desa Alam Jaya, Kec. Jatiuwung, Alam Jaya, Jatiuwung, Kota Tangerang, Banten 15133, Indonesia. <br />p: 62 21 5903374</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8993176110074";"CAP LANG";"";"10000";"";0;1;1;1;"0,06";0;0;0;"2020-12-14T23:38:16.127Z";"2022-06-26T11:08:44.095Z";"31";"0";"3,99";;;;;;;;;"0"
"81007";"BALPIRIK, extra starker Balsam, 20 g";"<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Artois Pharmaceutical Industry†<br />Jl. Siliwangi 2, Keroncong, Jatiuwung, Pasir Jaya, Jatiuwung, Kota Tangerang, Banten 15134, Indonesia.<br />p:+62 21 5900544</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8993060100211";"BALPIRIK";"";"10000";"";0;1;1;1;"0,04";0;0;0;"2020-12-14T23:38:16.165Z";"2022-06-26T11:08:45.085Z";"5";"";"3,5";;;;;;;;;"0"
"81006";"TJIN TJAU, Balsam, 36 g";"<p>Ursprungsland : Indonesien <br /> Hersteller/Importer: PT. Tulus Indojaya <br /> JL Raya Bogor - Sukabumi, Km. 18, Bogor, Jawa Barat, Indonesia. <br />p: +62251 822 1177<br /> e:tulus@tulusindojaya.com</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8995154600010";"TJIN TJAU";"";"10000";"";0;1;1;1;"0,116";0;0;0;"2020-12-14T23:38:16.201Z";"2022-06-26T11:08:46.142Z";"41";"";"4,5";"";"";"1";"";"2,5";;1;"102,5";"102,5"
"81002";"CAP LANG, Kajeputˆl, 120 ml";"<p>Ursprungsland: PT EAGLE INDO PHARMA, Tangerang, Indonesia</p>\n<p>Importeur: <strong>NESIA FOOD</strong></p>\n<p>Ballangeelaan 78, 2497 AA.</p>\n<p>Den Haag</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8993176110067";"CAP LANG";"";"10000";"";0;1;1;1;"0,122";0;0;0;"2020-12-14T23:38:16.238Z";"2022-06-26T11:08:47.179Z";"28";"";"6,5";"";"";"1";"";"4";;1;"112";"112"
"70003";"H & S, Lˆffel aus Holz, 23cm";"<p>Ursprungsland : China†<br /> Hersteller/Importer: Heuschen &amp; Schrouff OFT B.V. <br /> PO Box 30202 / 6370 KE Landgraaf, Holland. <br />p: 0031-(0)45-5338283 <br />e: sales@heuschenschrouff.com</p>";"Hauptlager";"Hauptlager";"";"";"";"";"4029801199078";"H&S";"";"10000";"";0;1;1;1;"0,1";0;0;0;"2020-12-14T23:38:16.300Z";"2022-06-26T11:08:48.015Z";"4";"0";"2";;;;;;;;;"0"
"70008";"SRUUT, Cendol Sieb 1 Set";"<p>Ursprungsland : Indonesien</p>\n<p> </p>";"Hauptlager";"Hauptlager";"";"";"";"";"011747236720";"SRUUT";"";"10000";"";0;1;1;1;"0,03";0;0;0;"2020-12-14T23:38:16.973Z";"2022-06-26T11:09:00.231Z";"28";"0";"5,5";;;;;;;;;"0"
"70044";"NESIA, Cetakan Tumpeng, 10cm";"<p>Ursprungsland : Indonesien</p>";"Hauptlager";"Hauptlager";"";"";"";"";"8927234887707";"NESIA";"";"10000";"";0;1;1;1;"0,01";0;0;0;"2020-12-14T23:38:17.468Z";"2022-06-26T11:09:10.761Z";"8";"";"5";"";"";"1";"";"1,1";;1;"8,8";"8,8"
"70045";"NESIA, Tumpeng Backform, 15 cm";"<p>Ursprungsland : Indonesien</p>\n<p></p>";"Hauptlager";"Hauptlager";"";"";"";"";"8927234887691";"NESIA";"";"10000";"";0;1;1;1;"0,015";0;0;0;"2020-12-14T23:38:17.512Z";"2022-06-26T11:09:11.613Z";"12";"0";"7";"";"";"1";"";"1,75";;1;"21";"21"
